"name","url","status","area","department","center","university","description","keywords","contact_name","contact_email"
"Estudio del Mesozoico y Cenozoico: Registro Climático, Sedimentación, Diagénesis y Ecosistemas Marinos y Terrestres | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24669/detalle?lang=es","","","","","UPV/EHU","Estudio del Mesozoico y Cenozoico: Registro Climático, Sedimentación, Diagénesis y Ecosistemas Marinos y Terrestres Detalle Proyectos Publicaciones Colaboración Constituido el 01 de enero de 2022 Responsable : JUAN IGNACIO BACETA CABALLERO Centro : Facultad de Ciencia y Tecnología Departamento : Geología Investigadoras/es Filtrar JUAN IGNACIO BACETA CABALLERO Responsable LUIS MIGUEL AGIRREZABALA MUNDIÑANO JOSE JAVIER AROSTEGI GARCIA GILEN BERNAOLA BILBAO PEDRO ANGEL FERNANDEZ MENDIOLA ZURIÑE LARENA MARTIN NAROA MARTINEZ BRACERAS JAVIER MURELAGA BEREICUA UNAI OLABARRIETA PALENCIA AITOR PAYROS AGIRRE JOANAITZ PEREZ MALO JUAN PEDRO RODRIGUEZ LOPEZ ASIER VALENZUELA BORREGUERO Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Geology (Earth and Planetary Sciences) Filtrar Earth and Planetary Sciences (miscellaneous) (Earth and Planetary Sciences) Filtrar Geophysics (Physics and Astronomy) Filtrar Paleontology (Earth and Planetary Sciences) Filtrar Geochemistry and Petrology (Earth and Planetary Sciences) Filtrar Ocean Engineering (Engineering) Filtrar Oceanography (Earth and Planetary Sciences) Filtrar Water Science and Technology (Environmental Science) Filtrar Archeology (Social Sciences) Filtrar Archeology (arts and humanities) (Arts and Humanities) Filtrar","","Contacto",""
"Sensorización Virtual para Bioingeniería | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24670/detalle?lang=es","","","","","UPV/EHU","VISens Sensorización Virtual para Bioingeniería Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2019 Responsable : ITZIAR CABANES AXPE Centro : Escuela de Ingeniería de Bilbao Departamento : Ingeniería de Sistemas y Automática Página web : https://ehu-visens.org/ Investigadoras/es Filtrar ITZIAR CABANES AXPE Responsable ASIER BRULL MESANZA SERGIO LUCAS HERNAEZ Aitziber Mancisidor Barinagarrementeria JANIRE OTAMENDI JAUREGI NEREA PEREZ ODRIOZOLA EVA PORTILLO PEREZ JORDAN SANTOS CONCEJERO JUAN JOSE TORRES UNDA PATRICK VERMANDER GARCIA ASIER ZUBIZARRETA PICO Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Control and Systems Engineering (Engineering) Filtrar Robotics (Computer Science) Filtrar Sports Medicine (Medicine) Filtrar Artificial Intelligence (Computer Science) Filtrar Human-Computer Interaction (Computer Science) Filtrar Physical Therapy, Sports Therapy and Rehabilitation (Health Professions) Filtrar Electrical and Electronic Engineering (Engineering) Filtrar Systems and Control (Computer Science) Filtrar Computer Science Applications (Computer Science) Filtrar Mechanical Engineering (Engineering) Filtrar","","Contacto",""
"Grupo de Historia Intelectual de la Politica Moderna | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24672/detalle?lang=es","","","","","UPV/EHU","Grupo de Historia Intelectual de la Politica Moderna Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2013 Responsable : JAVIER MARIA TAJADURA TEJADA Centro : Facultad de Ciencias Sociales y la Comunicación Departamento : Derecho Público y Ciencias Histórico-Jurídicas y del Pensamiento Político Página web : https://www.ehu.eus/es/web/grupo-historia-intelectual-politica-moderna/home Investigadoras/es Filtrar JAVIER MARIA TAJADURA TEJADA Responsable ANGEL BARREDO ARTIGUEZ PEDRO JOSE CHACON DELGADO JAVIER FERNANDEZ SEBASTIAN IÑAKI IRIARTE LOPEZ JANIRE MIMENTZA MARTIN CARMELO MORENO DEL RIO MARCOS REGUERA MATEO MIGUEL MANUEL SARALEGUI BENITO Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Sociology and Political Science (Social Sciences) Filtrar History (Arts and Humanities) Filtrar Literature and Literary Theory (Arts and Humanities) Filtrar Linguistics and Language (Social Sciences) Filtrar Language and Linguistics (Arts and Humanities) Filtrar Philosophy (Arts and Humanities) Filtrar Cultural Studies (Social Sciences) Filtrar Law (Social Sciences) Filtrar Religious Studies (Arts and Humanities) Filtrar Political Science and International Relations (Social Sciences) Filtrar Componentes en otros momentos (8) BEORLEGUI ZARRANZ, DAVID 2013 2021 FERNANDEZ TORRES, LUIS 2013 2021 GONZALEZ MANSO, ANA ISABEL 2013 2021 LASAGA SANZ, RAFAEL 2019 2021 MIRALLES PALENCIA, RICARDO FRANCISCO JAVIER 2013 2021 OLABARRIA AGRA, JUAN 2013 2018 SANCHEZ LEON, PABLO 2013 2021 SANTOS FUENTES, ALAIN JESUS 2013 2021","","Contacto",""
"Historia urbana. Población y patrimonio | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24673/detalle?lang=es","","","","","UPV/EHU","Historia urbana. Población y patrimonio Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2010 Responsables : MANUEL MONTERO GARCIA Susana Serrano Abad Centro : Facultad de Ciencias Sociales y la Comunicación Departamento : Historia Contemporánea Página web : https://www.ehu.eus/es/web/grupo-demografia-historica-historia-urbana Investigadoras/es Filtrar MANUEL MONTERO GARCIA Responsable Susana Serrano Abad Responsable ENDIKA ALBIZU RODRIGUEZ JON ALDABALDETREKU DELGADO JOSE MARIA BEASCOECHEA GANGOITI CRISTINA DE PEDRO ALVAREZ EVA DIEZ PATON IÑAKI ETXANIZ TESOURO JOSU HERNANDO PEREZ ANDER LOPEZ DIEZ FRANCISCO JAVIER MUÑOZ FERNANDEZ PEDRO ALBERTO NOVO LOPEZ MARIA JESUS PACHO FERNANDEZ Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Urban Studies (Social Sciences) Filtrar Geography, Planning and Development (Social Sciences) Filtrar History (Arts and Humanities) Filtrar Sociology and Political Science (Social Sciences) Filtrar Architecture (Engineering) Filtrar Cultural Studies (Social Sciences) Filtrar Religious Studies (Arts and Humanities) Filtrar Linguistics and Language (Social Sciences) Filtrar Literature and Literary Theory (Arts and Humanities) Filtrar Political Science and International Relations (Social Sciences) Filtrar Componentes en otros momentos (9) ALCALDE ROJO, MARIA BELEN 2013 2021 ETXEBARRIA DUEÑAS, GORKA 2016 2021 GARCIA ABAD, ROCIO 2016 2021 GONZALEZ PORTILLA, MANUEL 2010 2018 GRACIA CARCAMO, JUAN ANTONIO 2010 2012 PAREJA ALONSO, ARANZAZU 2010 2021 RODRIGUEZ MARTIN, NURIA 2016 2018 URRUTICOECHEA LIZARRAGA, JOSE GREGORIO 2010 2018 ZARRAGA SANGRONIZ, MIREN KARMELE 2010 2018","","Contacto",""
"Reproducción Humana | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24674/detalle?lang=es","","","","","UPV/EHU","Reproducción Humana Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2010 Activo hasta 31 de diciembre de 2022 Responsables : JOSE ROBERTO MATORRAS WEINIG NEREA SUBIRAN CIUDAD Investigadoras/es Filtrar JOSE ROBERTO MATORRAS WEINIG Responsable NEREA SUBIRAN CIUDAD Responsable LUIS JOSE ALDAMIZ-ECHEVARRIA AZUARA MANU ARAOLAZA LASA JORGE BURGOS SAN CRISTOBAL LUIS CASIS SAENZ IRENE DIEZ ITZA MIREN AMAIA DIEZ ZAPIRAIN MIGUEL ANGEL ELORRIAGA GARCIA BELEN GOMEZ GIMENEZ JONE IBAÑEZ PEREZ IRAIA MAIALEN MUÑOA HOYOS Mª BEGOÑA PRIETO MOLANO AINTZANE RABANAL NUÑEZ ITZIAR URIZAR ARENAZA Clasificaciones Vigencia de grupos: Grupos finalizados beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Reproductive Medicine (Medicine) Filtrar Pediatrics (Medicine) Filtrar Internal Medicine (Medicine) Filtrar Endocrinology (Biochemistry, Genetics and Molecular Biology) Filtrar Urology (Medicine) Filtrar Cell Biology (Biochemistry, Genetics and Molecular Biology) Filtrar Biochemistry (medical) (Medicine) Filtrar Clinical Biochemistry (Biochemistry, Genetics and Molecular Biology) Filtrar Genetics (Biochemistry, Genetics and Molecular Biology) Filtrar Radiology (Medicine) Filtrar Componentes en otros momentos (5) DE LA HOZ TORRES, CARMEN 2013 2018 HERRUZO NALDA, ALFONSO JESUS 2013 2015 MAIZ ELIZARAN, NEREA 2013 2018 SANJURJO CRESPO, PABLO GABRIEL 2013 2015 VILLASANTE MORAN, AMPARO 2013 2015","","Contacto",""
"Sociedad, poder y cultura en la antigua Roma (ss. III a.e. - III d.e.) | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24676/detalle?lang=es","","","","","UPV/EHU","SPCUR Sociedad, poder y cultura en la antigua Roma (ss. III a.e. - III d.e.) Detalle Colaboración Constituido el 01 de enero de 2020 Activo hasta 04 de octubre de 2022 Clasificaciones Vigencia de grupos: Grupos finalizados","","Contacto",""
"Receptores prostanoides como dianas terapeuticas para la mejora de la eficacia y seguridad de los analgésicos opioides | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24677/detalle?lang=es","","","","","UPV/EHU","Receptores prostanoides como dianas terapeuticas para la mejora de la eficacia y seguridad de los analgésicos opioides Detalle Proyectos Publicaciones Colaboración Constituido el 01 de enero de 2020 Activo hasta 31 de diciembre de 2022 Responsable : JOSEBA GOTZON PINEDA ORTIZ Investigadoras/es Filtrar JOSEBA GOTZON PINEDA ORTIZ Responsable ERIK AOSTRI PARGA CRISTINA BRUZOS CIDON AITZIBER MENDIGUREN ORDORICA IRATI RODILLA OJEDA MARIA TORRECILLA SESMA MARIA ISABEL ULIBARRI MARCOS Clasificaciones Vigencia de grupos: Grupos finalizados beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Pharmacology (Pharmacology, Toxicology and Pharmaceutics) Filtrar Biological Psychiatry (Neuroscience) Filtrar Drug Discovery (Pharmacology, Toxicology and Pharmaceutics) Filtrar Emergency Medicine (Medicine) Filtrar General Medicine (Medicine) Filtrar General Nursing (Nursing) Filtrar General Psychology (Psychology) Filtrar Global Health (Medicine) Filtrar Molecular Medicine (Medicine) Filtrar Neurology (Neuroscience) Filtrar","","Contacto",""
"Medicina Regenerativa y terapia antioxidante aplicadas a la prevención y tratamiento del Síndrome de Isquemia/Reperfusión Mesentérica | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24678/detalle?lang=es","","","","","UPV/EHU","Medicina Regenerativa y terapia antioxidante aplicadas a la prevención y tratamiento del Síndrome de Isquemia/Reperfusión Mesentérica Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2020 Activo hasta 04 de octubre de 2022 Responsable : ANA ISABEL ALONSO VARONA Investigadoras/es Filtrar ANA ISABEL ALONSO VARONA Responsable IGNACIO GARCIA-ALONSO MONTOYA BORJA HERRERO DE LA PARTE TEODORO PALOMARES CASADO Clasificaciones Vigencia de grupos: Grupos finalizados beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Biomaterials (Materials Science) Filtrar Biotechnology (Biochemistry, Genetics and Molecular Biology) Filtrar Internal Medicine (Medicine) Filtrar Specialties, Surgical (Medicine) Filtrar Allergy and Immunology (Medicine) Filtrar Bioengineering (Chemical Engineering) Filtrar Biomedical Engineering (Engineering) Filtrar Cell Biology (Biochemistry, Genetics and Molecular Biology) Filtrar Hepatology (Medicine) Filtrar Radiology (Medicine) Filtrar","","Contacto",""
"Nacionalismos y culturas políticas en el País Vasco en perspectiva comparada | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24679/detalle?lang=es","","","","","UPV/EHU","Nacionalismos y culturas políticas en el País Vasco en perspectiva comparada Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2010 Responsables : SANTIAGO DE PABLO CONTRERAS ANTONIO RIVERA BLANCO Centro : Facultad de Letras Departamento : Historia Contemporánea Página web : https://www.ehu.eus/es/web/nacionalismos-y-culturas-politicas-en-el-pais-vasco-en-perspectiva-comparada/aurkezpena Investigadoras/es Filtrar SANTIAGO DE PABLO CONTRERAS Responsable ANTONIO RIVERA BLANCO Responsable MIKEL XABIER AIZPURU MURUA ADRIAN ALMEIDA DIEZ VICTOR MANUEL AMADO CASTRO JESUS MARIA CASQUETE BADALLO AITOR CASTAÑEDA ZUMETA LUIS CASTELLS ARTECHE JOSE LUIS DE LA GRANJA SAINZ ANTONIA DEIAS ANDER DELGADO CENDAGORTAGALARZA BERTA ECHEBERRIA ARQUERO KARLOS IÑAKI FERNANDEZ REDONDO SAMUEL GARCIA GIL PABLO GARCIA VARELA MARIA DEL MAR GIJON MENDIGUTIA JAVIER GOMEZ CALVO RAUL GRACIA MESEGUER ASIER HERNANDEZ AGUIRRESAROBE SARA HIDALGO GARCIA JAVIER IMIZCOZ ABECIA VIRGINIA LOPEZ DE MATURANA DIEGUEZ IKER MADRID TRUEBA GUILLERMO MARIN CASADO LUDGER KARL PAUL MEES FERNANDO MOLINA APARICIO ASIER ODRIOZOLA OTAMENDI JOSE MARIA ORTIZ DE ORRUÑO LEGARDA JOSE ANTONIO PEREZ PEREZ KARLA MARIA PISANO BERROJALBIZ JOSE MARIA PORTILLO VALDES ALEJANDRO PULIDO AZPIROZ MARIA DEL CORO RUBIO POBES RAFAEL RUZAFA ORTEGA KEPA INAZIO SOJO GIL GONTZAL TOMAS PEREZ FRANCISCO JAVIER UGARTE TELLERIA LUIS IGNACIO VIANA RUIZ DE AGUIRRE UNAI VICENTE BASTERRA PELLO ZALBIDEA BAPTISTA ERIK ZUBIAGA ARANA Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. History (Arts and Humanities) Filtrar Sociology and Political Science (Social Sciences) Filtrar Literature and Literary Theory (Arts and Humanities) Filtrar Cultural Studies (Social Sciences) Filtrar Linguistics and Language (Social Sciences) Filtrar Geography, Planning and Development (Social Sciences) Filtrar Language and Linguistics (Arts and Humanities) Filtrar Communication (Social Sciences) Filtrar Education (Social Sciences) Filtrar Anthropology (Social Sciences) Filtrar Componentes en otros momentos (23) APARICIO RODRIGUEZ, VICTOR 2019 2021 ARTETXE SANCHEZ, KARMELE 2013 2021 ARTOLA SAN MIGUEL, ASIER 2019 2021 BERRIOCHOA AZCARATE, PEDRO MARIA 2013 2018 CAJAL VALERO, ARTURO 2019 2021 CARNICERO HERREROS, CARLOS 2010 2012 CASADO CANDELAS, LORETO 2010 2018 CORCUERA ATIENZA, FRANCISCO JAVIER 2010 2012 ELEZCANO ROQUEÑI, ANDONI 2011 2014 FERNANDEZ URBINA, JOSE MIGUEL 2010 2012 GARCIA SANZ, ANGEL 2010 2012 GOMEZ DIEZ, FRANCISCO 2013 2021 HERVALEJO SANCHEZ, PEDRO ALVARO 2017 2023 IRIARTE GOÑI, ANA 2013 2018 LOPEZ ROMO, RAUL 2010 2012 LOUZAO VILLAR, JOSEBA 2010 2012 LUENGO TEIXIDOR, FELIX JUAN 2010 2021 MINGUEZ ARIN, OLIVER 2013 2021 MORENO BIBILONI, IRENE 2013 2018 MOTA ZURDO, DAVID 2011 2014 SAITUA IDARRAGA, IKER 2017 2020 SAN ANTON MORACHO, LEIRE 2019 2021 VAN DER LEEUW, BARBARA 2010 2021","","Contacto",""
"Petrocronología y Petrotectónica del Zócalo | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24680/detalle?lang=es","","","","","UPV/EHU","PPZ Petrocronología y Petrotectónica del Zócalo Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 28 de diciembre de 2015 Activo hasta 31 de diciembre de 2023 Responsable : PABLO PUELLES OLARTE Página web : https://www.ehu.eus/es/web/zientzia-teknologia-fakultatea/geo07 Investigadoras/es Filtrar PABLO PUELLES OLARTE Responsable BENITO ABALOS VILLARO SONIA GARCIA DE MADINABEITIA MARTINEZ DE LIZARDUY JOSE IGNACIO GIL IBARGUCHI FERNANDO SARRIONANDIA-IBARRA EGUIDAZU Clasificaciones Vigencia de grupos: Grupos finalizados beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Geology (Earth and Planetary Sciences) Filtrar Geochemistry and Petrology (Earth and Planetary Sciences) Filtrar Earth and Planetary Sciences (miscellaneous) (Earth and Planetary Sciences) Filtrar Geophysics (Physics and Astronomy) Filtrar Archeology (Social Sciences) Filtrar Geography, Planning and Development (Social Sciences) Filtrar Archeology (arts and humanities) (Arts and Humanities) Filtrar Biochemistry (medical) (Medicine) Filtrar Computers in Earth Sciences (Earth and Planetary Sciences) Filtrar Education (Social Sciences) Filtrar Componentes en otros momentos (2) APRAIZ ATUCHA, ARTURO 2015 2018 ERRANDONEA MARTIN, JON 2015 2018","","Contacto",""
"Deformación y transferencia de masas en zonas de cizalla litosféricas | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24681/detalle?lang=es","","","","","UPV/EHU","DETRAMA Deformación y transferencia de masas en zonas de cizalla litosféricas Detalle Proyectos Publicaciones Colaboración Constituido el 21 de diciembre de 2017 Responsable : JULIA ANA MARIA CUEVAS URIONABARRENECHEA Centro : Facultad de Ciencia y Tecnología Departamento : Geología Página web : https://www.ehu.eus/es/web/zientzia-teknologia-fakultatea/geo04_en Investigadoras/es Filtrar JULIA ANA MARIA CUEVAS URIONABARRENECHEA Responsable AITOR ARANGUREN IRIARTE JOSE JULIAN ESTEBAN GUZMAN JOSE MARIA TUBIA MARTINEZ NESTOR VEGAS TUBIA Clasificaciones Vigencia de grupos: Grupos EHU/UPV activos beta Especialidades predominantes (top 8) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Geology (Earth and Planetary Sciences) Filtrar Geochemistry and Petrology (Earth and Planetary Sciences) Filtrar Geophysics (Physics and Astronomy) Filtrar Earth and Planetary Sciences (miscellaneous) (Earth and Planetary Sciences) Filtrar Archeology (Social Sciences) Filtrar Computers in Earth Sciences (Earth and Planetary Sciences) Filtrar Economic Geology (Earth and Planetary Sciences) Filtrar General Arts and Humanities (Arts and Humanities) Filtrar Componentes en otros momentos (1) RODRIGUEZ MENDEZ, LIDIA 2017 2023","","Contacto",""
"La teoría de juegos: aplicaciones a las finanzas, a la economía y a la política | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24682/detalle?lang=es","","","","","UPV/EHU","La teoría de juegos: aplicaciones a las finanzas, a la economía y a la política Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 29 de noviembre de 2013 Responsables : MIREN IOSUNE ALBIZURI IRIGOYEN JUAN CARLOS BARCENA RUIZ Centro : Facultad de Economía y Empresa Departamento : Análisis Económico Investigadoras/es Filtrar MIREN IOSUNE ALBIZURI IRIGOYEN Responsable JUAN CARLOS BARCENA RUIZ Responsable FRANCISCO JAVIER CASADO IZAGA MARIA BEGOÑA GARZON SAN FELIPE JOSE MANUEL ZARZUELO ZARZOSA Clasificaciones Vigencia de grupos: Grupos EHU/UPV activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Public Administration (Social Sciences) Filtrar Econometrics (Economics, Econometrics and Finance) Filtrar Geography, Planning and Development (Social Sciences) Filtrar Management, Monitoring, Policy and Law (Environmental Science) Filtrar Computer Science and Game Theory (Computer Science) Filtrar Theoretical Economics (Economics, Econometrics and Finance) Filtrar General Business, Management and Accounting (Business, Management and Accounting) Filtrar General Economics (Economics, Econometrics and Finance) Filtrar General Finance (Economics, Econometrics and Finance) Filtrar Sociology and Political Science (Social Sciences) Filtrar Componentes en otros momentos (2) GUTIERREZ LOPEZ, MARIA ESTHER 2017 2023 SANTOS LOPEZ, JUAN CARLOS 2013 2020","","Contacto",""
"Crisis y Experimentalismo Democrático: Innovación Social, Prácticas Emergentes y Nueva Institucionalidad | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24683/detalle?lang=es","","","","","UPV/EHU","Crisis y Experimentalismo Democrático: Innovación Social, Prácticas Emergentes y Nueva Institucionalidad Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2019 Responsable : IMANOL ZUBERO BEASCOECHEA Centro : Facultad de Ciencias Sociales y la Comunicación Departamento : Sociología y trabajo social Investigadoras/es Filtrar IMANOL ZUBERO BEASCOECHEA Responsable JOSE ENRIQUE ANTOLIN IRIA ALBERTO DE LA PEÑA VARONA ANA IRENE DEL VALLE LOROÑO Clasificaciones Vigencia de grupos: Grupos EHU/UPV activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Sociology and Political Science (Social Sciences) Filtrar General Economics (Economics, Econometrics and Finance) Filtrar Geography, Planning and Development (Social Sciences) Filtrar Management, Monitoring, Policy and Law (Environmental Science) Filtrar Public Administration (Social Sciences) Filtrar Urban Studies (Social Sciences) Filtrar Economics (Economics, Econometrics and Finance) Filtrar General Business, Management and Accounting (Business, Management and Accounting) Filtrar General Social Sciences (Social Sciences) Filtrar Geography, Medical (Medicine) Filtrar Componentes en otros momentos (7) AZKARRAGA ETXAGIBEL, JOSEBA 2019 2023 CAMPELO MARTINEZ, PATRICIA 2019 2023 FERNANDEZ SOBRADO, JOSE MANUEL 2019 2022 ISPIZUA URIBARRI, MARIA ANTONIA 2019 2023 IZAOLA ARGÜESO, MARIA AMAYA 2019 2023 MONDRAGON RUIZ DE LEZANA, MIREN JAIONE 2019 2023 USATEGUI BASOZABAL, MARIA ELISA 2019 2023","","Contacto",""
"Cátedra UNESCO de Comunicación y Valores Educativos | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/24684/detalle?lang=es","","","","","UPV/EHU","Cátedra UNESCO de Comunicación y Valores Educativos Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2013 Responsable : SANDRA LILIANA CUERVO SANCHEZ Centro : Facultad de Educación, Filosofía y Antropología Departamento : Didáctica y Organización Escolar Página web : https://www.ehu.eus/eu/web/catedra-comunicacion-valores/ Investigadoras/es Filtrar SANDRA LILIANA CUERVO SANCHEZ Responsable JON ALTUNA URDIN NERE AMENABAR PERURENA ITXARO ETXAGUE GOIA ARKAITZ LAREKI ARCOS JUAN IGNACIO MARTINEZ DE MORENTIN DE GOÑI ELIXABETE SAENZ ARRIZUBIETA Clasificaciones Vigencia de grupos: Grupos EHU/UPV activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Education (Social Sciences) Filtrar Communication (Social Sciences) Filtrar Linguistics and Language (Social Sciences) Filtrar Applied Psychology (Psychology) Filtrar Social Psychology (Psychology) Filtrar Language and Linguistics (Arts and Humanities) Filtrar Developmental and Educational Psychology (Psychology) Filtrar Information Systems (Computer Science) Filtrar Computers and Society (Computer Science) Filtrar General Arts and Humanities (Arts and Humanities) Filtrar Componentes en otros momentos (3) GONZALEZ SANTANA, ALAZNE 2016 2019 HERRAN IZAGIRRE, ELENA 2013 2015 MEDRANO SAMANIEGO, MARIA CONCEPCION 2013 2023","","Contacto",""
